,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,feature_key,text,extraction,verdict
352,352,352,352,352,352,352,352,352,352,AMMO_AMOUNT,"לצד זאת, נאמר כי הנאשם התקשה לקחת אחריות על הירי בתת המקלע המאולתר, המיוחס לו בכתב האישום, כאשר טען כי לא ירה באמצעותו 20 כדורים.","['ללא כדורים ', 'שבתוכה כדורים ', 'ללא קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'שבתוכה קליעים ', '13 כדורים ', 'ו כדורים ', 'וה כדורים ', 'ובה כדורים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', 'מחסנית', 'של כדורים ', '20 כדורים ', '20 קליעים ', 'ובה קליעים ', 'וה קליעים ']",ME-16-01-3772-806
353,353,353,353,353,353,353,353,353,353,USE,"לצד זאת, נאמר כי הנאשם התקשה לקחת אחריות על הירי בתת המקלע המאולתר, המיוחס לו בכתב האישום, כאשר טען כי לא ירה באמצעותו 20 כדורים.",False,ME-16-01-3772-806
354,354,354,354,354,354,354,354,354,354,TYPE_WEP,"לגישת המאשימה, העבירות בהן הורשע הנאשם מצריכות קביעת שני מתחמי ענישה נפרדים, האחד בגין החזקת רובה ה-MP5 והמחסנית, הנע בין 2 ל-4 שנות מאסר בפועל, והשני בגין החזקת תת המקלע המאולתר, הכדורים והמחסנית, הנע בין 2.5 ל-5 שנות מאסר בפועל.","['רובה', 'רימון', 'FN', 'אקדח', 'סטאר', 'ברטה', 'תת מקלע מאולתר']",ME-16-01-3772-806
355,355,355,355,355,355,355,355,355,355,AMMO_AMOUNT,"לגישת המאשימה, העבירות בהן הורשע הנאשם מצריכות קביעת שני מתחמי ענישה נפרדים, האחד בגין החזקת רובה ה-MP5 והמחסנית, הנע בין 2 ל-4 שנות מאסר בפועל, והשני בגין החזקת תת המקלע המאולתר, הכדורים והמחסנית, הנע בין 2.5 ל-5 שנות מאסר בפועל.","['ללא כדורים ', 'שבתוכה כדורים ', 'ללא קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'ה כדורים ', 'שבתוכה קליעים ', '13 כדורים ', 'ו כדורים ', 'וה כדורים ', 'ובה כדורים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', 'מחסנית', 'של כדורים ', '20 כדורים ', '20 קליעים ', 'ובה קליעים ', 'וה קליעים ', 'ה קליעים ']",ME-16-01-3772-806
356,356,356,356,356,356,356,356,356,356,STATUS_WEP,"לגישת המאשימה, העבירות בהן הורשע הנאשם מצריכות קביעת שני מתחמי ענישה נפרדים, האחד בגין החזקת רובה ה-MP5 והמחסנית, הנע בין 2 ל-4 שנות מאסר בפועל, והשני בגין החזקת תת המקלע המאולתר, הכדורים והמחסנית, הנע בין 2.5 ל-5 שנות מאסר בפועל.",['נשק עם מחסנית בהכנס'],ME-16-01-3772-806
357,357,357,357,357,357,357,357,357,357,TYPE_WEP,"יתרה מזו, העובדה כי הנאשם החזיק בשני רובים, אחד מהם גם נשא וכן החזיק בו לאורך זמן, מלמדת כי לא מדובר במעידה חד פעמית, אלא בנאשם שבחר באופן ברור ומודע להפר את החוק, בשני המקרים, ובכך לסכן את הציבור בכללותו.","['רובה', 'רימון', 'FN', 'אקדח', 'סטאר', 'ברטה', 'תת מקלע מאולתר']",ME-16-01-3772-806
358,358,358,358,358,358,358,358,358,358,CONFESSION,"נוסף על כך, נאמר כי הנאשם החזיק את תת המקלע המאולתר במקום הסמוך לביתו עד לחקירתו בה הודה לבסוף בהחזקת הנשק, ואלמלא נעצר ונחקר, לא מן הנמנע כי היה מוחזק על ידו עד עצם היום הזה.",True,ME-16-01-3772-806
359,359,359,359,359,359,359,359,359,359,TYPE_WEP,"נוסף על כך, נאמר כי הנאשם החזיק את תת המקלע המאולתר במקום הסמוך לביתו עד לחקירתו בה הודה לבסוף בהחזקת הנשק, ואלמלא נעצר ונחקר, לא מן הנמנע כי היה מוחזק על ידו עד עצם היום הזה.","['רובה', 'רימון', 'FN', 'אקדח', 'סטאר', 'ברטה', 'תת מקלע מאולתר']",ME-16-01-3772-806
360,360,360,360,360,360,360,360,360,360,TYPE_WEP,צוין גם כי הרובה ותת המקלע הינם נשקים בעלי פוטנציאל קטלני רב וגם בכך יש כדי להוות נסיבה לחומרה.,"['רובה', 'רימון', 'FN', 'אקדח', 'סטאר', 'ברטה', 'תת מקלע מאולתר']",ME-16-01-3772-806
361,361,361,361,361,361,361,361,361,361,TYPE_WEP,"יתרה מכך, הנאשם נשא את תת המקלע המאולתר וירה בו לבדו, וכן החזיקו במקום הסמוך לביתו.","['רובה', 'רימון', 'FN', 'אקדח', 'סטאר', 'ברטה', 'תת מקלע מאולתר']",ME-16-01-3772-806
362,362,362,362,362,362,362,362,362,362,HELD_WAY,"יתרה מכך, הנאשם נשא את תת המקלע המאולתר וירה בו לבדו, וכן החזיקו במקום הסמוך לביתו.","['נשא', 'רכב', 'אופנוע', 'בית']",ME-16-01-3772-806
363,363,363,363,363,363,363,363,363,363,USE,"יתרה מכך, הנאשם נשא את תת המקלע המאולתר וירה בו לבדו, וכן החזיקו במקום הסמוך לביתו.",False,ME-16-01-3772-806
364,364,364,364,364,364,364,364,364,364,TYPE_WEP,"כן ביקשה כי עונש המאסר בגין החזקת הרובה והמחסנית יצטבר באופן חלקי לעונש המאסר בגין החזקת ונשיאת תת המקלע המאולתר, הכדורים והמחסנית.","['רובה', 'רימון', 'FN', 'אקדח', 'סטאר', 'ברטה', 'תת מקלע מאולתר']",ME-16-01-3772-806
365,365,365,365,365,365,365,365,365,365,AMMO_AMOUNT,"כן ביקשה כי עונש המאסר בגין החזקת הרובה והמחסנית יצטבר באופן חלקי לעונש המאסר בגין החזקת ונשיאת תת המקלע המאולתר, הכדורים והמחסנית.","['ללא כדורים ', 'שבתוכה כדורים ', 'ללא קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'ה כדורים ', 'שבתוכה קליעים ', '13 כדורים ', 'ו כדורים ', 'וה כדורים ', 'ובה כדורים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', 'מחסנית', 'של כדורים ', '20 כדורים ', '20 קליעים ', 'ובה קליעים ', 'וה קליעים ', 'ה קליעים ']",ME-16-01-3772-806
366,366,366,366,366,366,366,366,366,366,STATUS_WEP,"כן ביקשה כי עונש המאסר בגין החזקת הרובה והמחסנית יצטבר באופן חלקי לעונש המאסר בגין החזקת ונשיאת תת המקלע המאולתר, הכדורים והמחסנית.",['נשק עם מחסנית בהכנס'],ME-16-01-3772-806
367,367,367,367,367,367,367,367,367,367,TYPE_WEP,"עוד נטען כי גם לעמדת המאשימה, החזקת רובה ה-MP5 המיוחסת לנאשם היתה החזקה רגעית בלבד, שארכה מספר שניות, כאשר מי שהחזיק בנשק היה מחמד.","['רובה', 'רימון', 'FN', 'אקדח', 'סטאר', 'ברטה', 'תת מקלע מאולתר']",ME-16-01-3772-806
368,368,368,368,368,368,368,368,368,368,TYPE_WEP,"יוער כי בהקשר לטיעון זה, עמדה המאשימה על כך שהוסכם כי הנאשם החזיק ברובה במשך יומיים.","['רובה', 'רימון', 'FN', 'אקדח', 'סטאר', 'ברטה', 'תת מקלע מאולתר']",ME-16-01-3772-806
369,369,369,369,369,369,369,369,369,369,TYPE_WEP,"בשנת 2009 החזיק, בצוותא עם מחמד, רובה מסוג MP5 וכן מחסנית וכדורים לרובה.","['רובה', 'רימון', 'FN', 'אקדח', 'סטאר', 'ברטה', 'תת מקלע מאולתר']",ME-16-01-3772-806
370,370,370,370,370,370,370,370,370,370,AMMO_AMOUNT,"בשנת 2009 החזיק, בצוותא עם מחמד, רובה מסוג MP5 וכן מחסנית וכדורים לרובה.","['ללא כדורים ', 'שבתוכה כדורים ', 'ללא קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'ה כדורים ', 'שבתוכה קליעים ', '13 כדורים ', 'ו כדורים ', 'וה כדורים ', 'ובה כדורים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', 'מחסנית', 'של כדורים ', '20 כדורים ', '20 קליעים ', 'ובה קליעים ', 'וה קליעים ', 'ה קליעים ']",ME-16-01-3772-806
371,371,371,371,371,371,371,371,371,371,STATUS_WEP,"בשנת 2009 החזיק, בצוותא עם מחמד, רובה מסוג MP5 וכן מחסנית וכדורים לרובה.",['נשק עם מחסנית בהכנס'],ME-16-01-3772-806
372,372,372,372,372,372,372,372,372,372,TYPE_WEP,"מעבר לכך, החל בשנת 2011 החזיק הנאשם, בצוותא עם מוחמד, תת מקלע מאולתר וכן מחסנית וכדורים, במטע זיתים במעאוויה, וזאת עד לסוף שנת 2015, אז נתפסו על ידי המשטרה.","['רובה', 'רימון', 'FN', 'אקדח', 'סטאר', 'ברטה', 'תת מקלע מאולתר']",ME-16-01-3772-806
373,373,373,373,373,373,373,373,373,373,HELD_WAY,"מעבר לכך, החל בשנת 2011 החזיק הנאשם, בצוותא עם מוחמד, תת מקלע מאולתר וכן מחסנית וכדורים, במטע זיתים במעאוויה, וזאת עד לסוף שנת 2015, אז נתפסו על ידי המשטרה.","['נשא', 'רכב', 'אופנוע', 'בית']",ME-16-01-3772-806
374,374,374,374,374,374,374,374,374,374,AMMO_AMOUNT,"מעבר לכך, החל בשנת 2011 החזיק הנאשם, בצוותא עם מוחמד, תת מקלע מאולתר וכן מחסנית וכדורים, במטע זיתים במעאוויה, וזאת עד לסוף שנת 2015, אז נתפסו על ידי המשטרה.","['ללא כדורים ', 'שבתוכה כדורים ', 'ללא קליעים ', '2 כדורים ', 'מחסנית ריקה', 'ו קליעים ', 'ה כדורים ', 'שבתוכה קליעים ', '13 כדורים ', 'ו כדורים ', 'וה כדורים ', 'ובה כדורים ', '13 קליעים ', 'של קליעים ', '2 קליעים ', 'מחסנית', 'של כדורים ', '20 כדורים ', '20 קליעים ', 'ובה קליעים ', 'וה קליעים ', 'ה קליעים ']",ME-16-01-3772-806
375,375,375,375,375,375,375,375,375,375,STATUS_WEP,"מעבר לכך, החל בשנת 2011 החזיק הנאשם, בצוותא עם מוחמד, תת מקלע מאולתר וכן מחסנית וכדורים, במטע זיתים במעאוויה, וזאת עד לסוף שנת 2015, אז נתפסו על ידי המשטרה.",['נשק עם מחסנית בהכנס'],ME-16-01-3772-806
376,376,376,376,376,376,376,376,376,376,CONFESSION,"מעבר להחזקתו בתת המקלע המאולתר, הודה הנאשם כי במהלך שנת 2011 הובילו ונשאו למקום פתוח, שם ירה באמצעותו כ-20 כדורים.",True,ME-16-01-3772-806
377,377,377,377,377,377,377,377,377,377,TYPE_WEP,"מעבר להחזקתו בתת המקלע המאולתר, הודה הנאשם כי במהלך שנת 2011 הובילו ונשאו למקום פתוח, שם ירה באמצעותו כ-20 כדורים.","['רובה', 'רימון', 'FN', 'אקדח', 'סטאר', 'ברטה', 'תת מקלע מאולתר']",ME-16-01-3772-806
378,378,378,378,378,378,378,378,378,378,USE,"מעבר להחזקתו בתת המקלע המאולתר, הודה הנאשם כי במהלך שנת 2011 הובילו ונשאו למקום פתוח, שם ירה באמצעותו כ-20 כדורים.",False,ME-16-01-3772-806
379,379,379,379,379,379,379,379,379,379,TYPE_WEP,"זאת, על אף שהנשק מסוג תת מקלע מאולתר הוחזק בידי הנאשם תקופה ארוכה.","['רובה', 'רימון', 'FN', 'אקדח', 'סטאר', 'ברטה', 'תת מקלע מאולתר']",ME-16-01-3772-806
380,380,380,380,380,380,380,380,380,380,CONFESSION,"לא זו בלבד אלא שהנאשם הודה כי אכן נעשה שימוש בנשק, עת נשא את תת המקלע המאולתר והובילו לשטח פתוח וירה ממנו 20 כדורים.",True,ME-16-01-3772-806
381,381,381,381,381,381,381,381,381,381,TYPE_WEP,"לא זו בלבד אלא שהנאשם הודה כי אכן נעשה שימוש בנשק, עת נשא את תת המקלע המאולתר והובילו לשטח פתוח וירה ממנו 20 כדורים.","['רובה', 'רימון', 'FN', 'אקדח', 'סטאר', 'ברטה', 'תת מקלע מאולתר']",ME-16-01-3772-806
382,382,382,382,382,382,382,382,382,382,USE,"לא זו בלבד אלא שהנאשם הודה כי אכן נעשה שימוש בנשק, עת נשא את תת המקלע המאולתר והובילו לשטח פתוח וירה ממנו 20 כדורים.",False,ME-16-01-3772-806
383,383,383,383,383,383,383,383,383,383,TYPE_WEP,"הנאשם נהג לביתם של איהאב ומוחמד, כשהוא נושא עמו רובה מסוג 16M קצר (להלן: ""הרובה"") וזאת בלא היתר כדין.","['רובה', 'רימון', 'FN', 'אקדח', 'סטאר', 'ברטה', 'תת מקלע מאולתר']",ME-16-03-41585-22
384,384,384,384,384,384,384,384,384,384,TYPE_WEP,"כשראה הנאשם את המתלוננים במרפסת, יצא מהרכב, קילל אותם, הוציא מהרכב את הרובה, כיוון אותו לעבר המתלוננים וירה לעברם 29 יריות בכוונה לגרום להם לחבלה חמורה.","['רובה', 'רימון', 'FN', 'אקדח', 'סטאר', 'ברטה', 'תת מקלע מאולתר']",ME-16-03-41585-22
385,385,385,385,385,385,385,385,385,385,HELD_WAY,"כשראה הנאשם את המתלוננים במרפסת, יצא מהרכב, קילל אותם, הוציא מהרכב את הרובה, כיוון אותו לעבר המתלוננים וירה לעברם 29 יריות בכוונה לגרום להם לחבלה חמורה.","['נשא', 'רכב', 'אופנוע', 'בית']",ME-16-03-41585-22
