text,CIR_AMMU_AMOUNT_WEP,PUNISHMENT,CIR_TYPE_WEP,CIR_USE,CIR_OBTAIN_WAY_WEP,RESPO,CIR_PLANNING,REGRET,CIR_STATUS_WEP,GENERAL_CIRCUM,CIR_PURPOSE,CIR_HELD_WAY_WEP,CONFESSION,CIRCUM_OFFENSE
"הנאשם הכחיש, את החזקת הנשק וכי לדבריו התנהלותו באירוע הייתה ללא שיקול דעת כלל.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"עוד ציין הנאשם, כי הוא חש שנעשה לו עוול היות והאנשים בני החמולה השנייה, החזיקו בנשק ואף ירו בו, אולם רק הוא נעצר.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בשיחות הנאשם עם שירות המבחן, הוא ענה על שאלות שירות המבחן באופן קונקרטי, ללא נכונות להתבוננות עצמית, בעיקר כאשר נדרשה התייחסותו לאורחות חייו ולמערכות יחסיו במשפחה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"הנאשם שיתף את שירות המבחן, כי הוא התנסה בסמים  מסוג חשיש, אך הפסיק בכוחות עצמו.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"שירות המבחן ציין, כי נערכה לנאשם בדיקת שתן במפתיע אשר הצביעה על ניקיון משרידי סמים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"הנאשם הכחיש נזקקות טיפולית בהקשר זה ואף ציין, כי הוא אינו רואה את עצמו כאדם מכור, או משתמש לרעה בחומרים ממכרים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"הנאשם שייך גם את מעורבותו בעבירות דנן וגם את אורח החיים שניהל לגילו הצעיר, לנטייתו לחפש אחר חופש, שייכות בקרב קבוצת השווים וחוסר התחשבות בגבולות.",0,0,0,0.0,0,0,0,0,0,1,0,0,0,0
"הנאשם הכיר בנטייתו לאימפולסיביות ולעצבנות, אולם ייחס זאת לקשיי ראייה וסירובו להרכיב משקפיים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"יחד עם זאת, הנאשם ציין, כי כל אלה הם נחלת העבר וכי כיום, בעקבות ההליך הפלילי בתיק דנן, הוא חש, כי השתנה והוא מתחיל פרק חדש בחייו.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"הנאשם לא הביע כל נזקקות לקשר טיפולי ולא התחבר לבעייתיות כלשהי בהתנהלותו, המצריכה עזרה מגורם חיצוני.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"הנאשם הדגיש עוד, כי הוא מעוניין לסיים את ההליך המשפטי מהר ככל האפשר וכי מבחינתו, הוא כבר קיבל את העונש הראוי.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"יחד עם זאת, הנאשם ציין, כי הוא אינו מביע חשש מפני תוצאות ההליך המשפטי גם אם יקבל עונש מאסר, בשל העובדה שהוא סומך על עצמו שהשתנה לטובה, מתחיל פרק חדש בחייו וכבר התנסה והסתגל למעצר ולשהייתו בתנאי מעצר בית.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"ניסיונות שירות המבחן לחבר את הנאשם לבחירות שהוא עושה והשפעתן על הקורה לו, נתקלו  בהתנגדות והצביעו על יכולת התבוננות נמוכה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"שירות המבחן התרשם עוד, כי הנאשם רואה בהתנסויות פורצות גבול וחוק כ""חוויות והתנסויות"" שדרכן, הוא למד על עצמו והפיק לקחים חשובים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"במקביל, הנאשם התנגד לראות באפיק הטיפולי הזדמנות נוספת ושונה שדרכה הוא עשוי ללמוד על עצמו בצורה בריאה ובטוחה יותר.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"אשר על כן וחרף גילו הצעיר של הנאשם, מתקשה שירות המבחן לבוא בהמלצה טיפולית בעניינו וממליץ להשית על הנאשם, ענישה מרתיעה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"מהתסקיר המשלים מיום 20/5/14, עולה, כי בהתייחס להערות הסניגור כפי שהן קיבלו את ביטוין בפרוטוקול הדיון הרלוונטי, ציין שירות המבחן, כי בתסקירו הקודם הוא רשם את גרסת הנאשם כפי שהובאה בפניו וכן ציין את הנתונים שעמדו בבסיס המלצתו, כפי שהובאה בתסקיר הראשון.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בשיחה האחרונה עם שירות המבחן, הנאשם הביע אכזבה בשל חוסר יכולתו לבטא עצמו כראוי בשיחה הראשונה שקיים עמו שירות המבחן.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בהתייחסותו לעבירות דנן, הנאשם חזר על גרסתו הקודמת וציין, כי באותה תקופה שרר ריב קשה בין שתי חמולות בכפר וכי במועד האירוע, הוא היה נתון תחת השפעת אלכוהול וכי אינו זוכר כיצד הגיע הנשק לידיו.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בשיחה נוספת עם שירות המבחן, הנאשם הביע חשש מפני תוצאות ההליך המשפטי ומהאפשרות של ריצוי עונש מאסר, ענישה אשר הוא רואה בה הרס לעתידו ולעתיד משפחת מוצאו.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"הנאשם שיתף את שירות המבחן, כי הוא חש כיום בושה מול הוריו נוכח הסתבכותו בפלילים ואשמה על כי עיקר נטל פרנסת המשפחה נופלת על כתפי האב המתקשה כיום לעמוד בהוצאות הסתבכותו ומעשיו של הנאשם.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"הנאשם הוסיף עוד, כי הוא מצליח כיום להתחבר לאפשרות, כי הליך טיפולי עשוי לסייע לו במיתון נטייתו לתגובות אימפולסיביות, בהקניית כישורים ודרכי התמודדות יעילות עם מצבי מצוקה ושליטה בכעסים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בשיחה נוספת שקיים שירות המבחן עם הנאשם, התרשם שירות המבחן מרמת חרדה גבוהה מתוצאות ההליך המשפטי, אשר הביאה את הנאשם לשינוי בעמדותיו ובמוכנותו להתבונן באופן ראשוני בחלקו ובאחריותו למצב בו הוא נתון כיום.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"שירות המבחן ציין, כי הוא ספקן באשר ליעילות מוטיבציה חיצונית זו לאורך זמן בהשגת השינוי ההתנהגותי הרצוי, אולם על מנת לבדוק הלכה למעשה את הצהרות הנאשם באשר ליכולתו להשתתף בהליך טיפולי ויכולתו לקבל אחריות אישית לאורח החיים שניהל, בא שירות המבחן בהמלצה לדחות את הדיון בעניינו של הנאשם לתקופה של 4 חודשים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בתסקירו המשלים והנוסף מיום 22/7/14, ציין שירות המבחן, כי מאז התסקיר הקודם, שולב הנאשם בחודש יוני 2014 בקבוצה טיפולית המיועדת לצעירים שהופנו לשירות המבחן בגין עבירות שונות.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
הנאשם הקפיד להגיע לכל המפגשים הקבוצתיים.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"במרחב הקבוצתי ניכרת החרדה הגבוהה של הנאשם מההליך המשפטי, אשר באה לידי ביטוי בעיקר את הדגשתו את מצבו המשפטי, את חווייתו הקשה מתנאי מעצר הבית ומהאיזוק האלקטרוני.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"שירות המבחן התרשם, כי בשלב זה עסקינן במי המתקשה לגעת בעולמו הרגשי, נוטה להגיב באופן אוטומטי, אימפולסיבי וזאת, בטרם ישקול את צעדיו.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"שירות המבחן מעריך, כי התנהלותו זו של הנאשם במרחב הקבוצתי, מותאמת לשלב ההסתגלות לטיפול, לכישוריו ולגילו הכרונולוגי.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"חרף הקשיים שתוארו, ניכר, כי הנאשם מעוניין לתפוס מקום בתוך הקבוצה ובין חבריה, ומתאמץ להוות חלק פעיל בתוכה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לאור התרשמות שירות המבחן, כי הנאשם מנצל את ההזדמנות שניתנה לו, מקפיד להגיע למפגשים במועד ועל פי יכולתו להפיק מהם תועלת, סבור שירות המבחן, כי יש מקום לאפשר את המשך ההליך הטיפולי וכי במהלך הקשר הטיפולי, מניעיו החיצוניים של הנאשם לשיתוף פעולה, יהפכו לנזקקות אמיתית מתוך רצון לשינוי אורח חייו.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"אשר על כן, בא שירות המבחן בהמלצה להעמיד את הנאשם בצו מבחן למשך 18 חודשים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"זאת ועוד, לאור התרשמות שירות המבחן, כי הנאשם זקוק לענישה מוחשית לשם הכרה בחומרת מעשיו, בא שירות המבחן בהמלצה, כי יושת על הנאשם עונש מאסר אשר ירוצה על דרך עבודות שירות, מאסר מותנה משמעותי ולתקופה ממושכת וחיובו בתשלום קנס ובחתימה על התחייבות כספית הולמת.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"אינני רואה לחזור ולפרט את המעשים שביצע הנאשם ודי לי בהקשר זה, אם אפנה לעובדות כתב האישום המתוקן אשר פורטו בהרחבה לעיל ואשר מדברות הן בעד עצמן.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לצורך קביעת מתחם העונש ההולם, בית המשפט נדרש לבחינת הערך החברתי שנפגע מביצוע העבירות ומידת הפגיעה בו, מדיניות הענישה הנהוגה ובחינת הנסיבות הקשורות בביצוע העבירות.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לצורך קביעת העונש הראוי לנאשם, בית המשפט נדרש לבחינת הנסיבות אשר אינן קשורות בביצוע העבירות ובכלל זה נתוני העושה ונסיבותיו האישיות.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בנסיבות אלו, הרי שבאנו לקבוע, כי המעשים מהווים אירוע אחד בזיקה לדרישת הפסיקה בהקשר זה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"באשר לערך החברתי שנפגע מביצוע העבירות ומידת הפגיעה בו, הרי שבית המשפט העליון עמד לא אחת על חומרתן של עבירות הנשק, המקימות סיכון ממשי וחמור לציבור ויוצרות פוטנציאל להסלמה עבריינית, תוך שהוא חוזר ומבהיר, כי חומרה זו מחייבת ליתן ביטוי עונשי הולם באמצעות הרחקת מבצעי העבירות לתקופת מאסר ממשית לריצוי בפועל.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בית המשפט העליון הבהיר עוד בפסיקתו האחרונה, במספר הזדמנויות, כי הגיעה העת להחמיר בעבירות הנשק.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"למרבה הדאבה, תופעה זו היא נפוצה, ואת מחירה שילמו לא אחת בחייהם אנשים תמימים שלרוע מזלם נקלעו לזירה אלימה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בנסיבות אלו, הרי שהערכים החברתיים המוגנים שנפגעו מביצוע העבירות שביצע הנאשם הם ביטחון המדינה, שלום וביטחון הציבור והסדר הציבורי.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"במעשי הנאשם, כפי שהם מקבלים את ביטויים בעובדות כתב האישום המתוקן, הרי שעשה הנאשם כדי לפגוע באופן משמעותי וממשי בערכים החברתיים המוגנים, כפי שפורטו לעיל.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בחינת מדיניות הענישה הנהוגה מעלה, כי במקרים דומים הוטלו על נאשמים עונשי  מאסר בפועל מאחורי סורג ובריח לתקופות משתנות.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בסקירת מדיניות הענישה הנהוגה, נתייחס ונביא פסקי דין רלוונטיים המתייחסים לשתי העבירות שביצע הנאשם, בזיקה לשוני העונשי באשר לשתי עבירות אלו, בהתאם לענישה הנוהגת.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"עוד ראוי לציין את חלקו היחסי של הנאשם בביצוע העבירות, שעה שהעבירות בוצעו במלואן ע""י הנאשם והוא אחראי באופן מלא לתוצאותיהן.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"באשר לנזק שנגרם מביצוע העבירות, ראוי להדגיש, כי עבירות הנשק בכלל טומנות בחובן פוטנציאל למסוכנות מוחשית וממשית לשלום הציבור ולביטחונו.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בנסיבות אלו, בזיקה לערכים החברתיים המוגנים שנפגעו מביצוע העבירות ומידת הפגיעה בהם, מדיניות הענישה הנהוגה והנסיבות הקשורות בביצוע העבירות, אני סבורה, כי מתחם העונש ההולם נע במקרה דנן בין 7 חודשי מאסר בפועל, לבין 30 חודשי מאסר בפועל, בצירוף עונשים נלווים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"עתה עלינו לקבוע מהו העונש הראוי לנאשם בהתייחס למתחם העונש ההולם, כפי שקבענו לעיל.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בבוא בית המשפט לקבוע מהו העונש הראוי לנאשם, בית המשפט נדרש לבחינת הנסיבות אשר אינן קשורות בביצוע העבירות ובכלל זה, נתוני העושה ונסיבותיו האישיות.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"סבורה אני, כי אין מקום במקרה דנן לסטות ממתחם העונש ההולם כפי שקבענו לעיל לחומרא או לקולא וכי יש לגזור את דינו של הנאשם בתוך מתחם העונש ההולם שקבענו לעיל.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"יחד עם זאת נציין, כי עסקינן במי שהוא ""בגיר - צעיר"" כהגדרת בית המשפט העליון בסוגיה זו, על ההשלכות הרוחביות הקמות מכך.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בהקשר זה נציין, כי בעת ביצוע העבירות, היה הנאשם כבן 20 שנים וכי כיום, הנאשם הינו כבן 21 שנים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"עוד יצוין האמור בתסקירי שירות המבחן שהוגשו בעניינו של הנאשם, אשר פורטו בהרחבה בליבת גזר דין זה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"עוד תצוין התרשמות שירות המבחן, כי הנאשם רואה בהתנסויות פורצות גבול וחוק כ""חוויות והתנסויות"", שדרכן הנאשם לומד על עצמו ומפיק לקחים חשובים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
