text,CIR_PUNISHMENT,CONFESSION,CIR_TYPE,REGRET,CIR_ROLE,GENERAL_CIRCUM,CIR_AMOUNT,RESPO,CIR_EQ
"המאשימה ביקשה להביא בחשבון לחומרה גם את המשך הכחשתו של הנאשם את העבירה בפני קצינת המבחן, אי נטילת אחריות ושלילת נזקקות טיפולית.",0,1,0,0,0,0,0,1,0
"הגם שאין לזקוף לחובתו של הנאשם את כפירתו באשמה ואת העובדה שבחר לנהל את משפטו, כאמור בסעיף 40יא(6) לחוק העונשין, אין הוא זכאי להקלה בעונש השמורה לנאשם שמודה, נוטל אחריות ומביע חרטה על מעשיו ובכך חוסך זמן שיפוטי יקר.",0,1,0,0,0,0,0,0,0
איני מתעלמת מהעובדה שהנאשם לא הודה בעבירות וגם לא קיבל עליו אחריות לאחר ההרשעה בפני שירות המבחן.,0,1,0,0,0,0,0,1,0
"המאשימה ביקשה להביא בחשבון לחומרה גם את המשך הכחשתו של הנאשם את העבירה בפני קצינת המבחן, אי נטילת אחריות ושלילת נזקקות טיפולית.",0,1,0,0,0,0,0,1,0
"כאמור בסעיף 40יא לחוק העונשין, נתתי דעתי לנסיבות הבאות: אי לקיחת האחריות לאורך כל ההליך והעדר החרטה.",0,0,0,1,0,0,0,1,0
איני מתעלמת מהעובדה שהנאשם לא הודה בעבירות וגם לא קיבל עליו אחריות לאחר ההרשעה בפני שירות המבחן.,0,1,0,0,0,0,0,1,0
"כאמור בסעיף 40יא לחוק העונשין, נתתי דעתי לנסיבות הבאות: אי לקיחת האחריות לאורך כל ההליך והעדר החרטה.",0,0,0,1,0,0,0,1,0
"18 חודשי מאסר לריצוי בפועל, מהם תנוכה התקופה בה שהה הנאשם במעצר.",1,0,0,0,0,0,0,0,0
"9 חודשי מאסר על תנאי למשך 3 שנים מיום שחרורו מהמאסר, שלא יעבור עבירה על פקודת הסמים בה הורשע.",1,0,0,0,0,0,0,0,0
"מורה על חילוט סך 17,000 ₪, כאמור בהחלטה מיום 3.6.2024.",1,0,0,0,0,0,0,0,0
"כן יחולט הכסף המזומן בסך 27,630 ₪ שנמצא בבית הנאשם.",1,0,0,0,0,0,0,0,0
"מרדכי בן דרור, ""בית המשפט העליון - מבנה חדש והערכות חדשה"", המשפט, א (תשנ""ג) 15",0,0,0,0,0,0,0,0,0
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  6",0,0,0,0,0,0,0,0,0
"חוק העונשין, תשל""ז-1977: סע'  400",0,0,0,0,0,0,0,0,0
"הנאשם הורשע במסגרת הסדר דיוני בעובדות כתב אישום מתוקן בעבירות ייצור, הכנה והפקת סם מסוכן לפי סעיף 6 לפקודת הסמים המסוכנים, התשל""ג-1973, ונטילת חשמל, לפי סעיף 400 לחוק העונשין, תשל""ז-1977 (להלן-החוק).",0,0,0,0,0,0,0,0,0
"כמפורט בעובדות כתב האישום המתוקן, החל מיום 1.8.21 ועד ליום 23.3.22 שכר הנאשם דירה בת ארבעה חדרים בעיר רחובות.",0,0,0,0,0,0,0,0,0
"עוד נטל הנאשם חשמל ללא רשות בסכום לא ידוע, על ידי חיבור פיראטי ללוח החשמל.",0,0,0,0,0,0,0,0,0
"ביום 26.12.22 הציגו הצדדים הסדר דיוני, לפיו הנאשם יודה ויורשע בעובדות כתב האישום המתוקן ויופנה לקבלת תסקיר, ללא הסכמות עונשיות.",0,0,0,0,0,0,0,0,0
"שירות המבחן התרשם כי בביצוע העבירה פעל הנאשם באופן מתוכנן, יסודי ומוקפד תוך שנקט באמצעים מניפולטיביים והסתרה מסביבתו את מעשיו.",0,0,0,0,0,0,0,0,0
"עוד עלה רושם כי נקט בעיוותי חשיבה וצמצם מחומרת מעשיו, בדומה לתהליך חשיבה של מהמרים, כי יבצע את העבירות פעם אחת לצורך החזרת חובותיו, והעריך כי תוצאות מעשיו לא יהיו חמורות מבחינה עונשית.",0,0,0,0,0,0,0,0,0
"שירות המבחן שב והעריך כי הוא זקוק לטיפול ממושך ואינטנסיבי, להפחתת סיכון לבחירות שוליות.",0,0,0,0,0,0,0,0,0
"המאשימה, באמצעות ב""כ נבולסי, עמדה על הערכים החברתיים שנפגעו, ובהם הנזק לציבור והפגיעה בשלומו וביטחונו.",0,0,0,0,0,0,0,0,0
"עוד עמדה על הצורך להיאבק בתופעת גידול הסמים והפצתם באמצעות ענישה משמעותית ומרתיעה, ועל נסיבות ביצוע העבירה, חלקו הבלעדי של הנאשם בתכנון המוקדם, הכנת המקום וציודו בציוד מתאים, כשפעל ממניע כלכלי לרווח קל ומהיר.",0,0,0,0,0,0,0,0,0
"לפיכך, עתרה למתחם ענישה הנע בין 60-32 חודשי מאסר וענישה נלווית.",0,0,0,0,0,0,0,0,0
המאשימה הדגישה כי נוכח חומרת העבירות יש לבכר את האינטרס הציבורי ועקרון ההרתעה ולדחות את המלצת שירות המבחן.,0,0,0,0,0,0,0,0,0
"בהתחשב בהודאתו, לקיחת האחריות והעובדה שזהו מאסרו הראשון, עתרה למקמו בתחתית המתחם לצד ענישה נלווית של מאסר על תנאי, קנס בגובה עשרות אלפי שקלים ולהכריז עליו סוחר סמים.",0,0,0,0,0,0,0,0,0
"ב""כ הנאשם, עוה""ד שלף ורבינוביץ', עתרו לאמץ את המלצות שירות המבחן.",0,0,0,0,0,0,0,0,0
"לטענתם, נסיבות מעשי הנאשם אינן חמורות, מדובר בסם קל שלא הופץ ועתרו למתחם הנע בין 48-18 חודשי מאסר.",0,0,0,0,0,0,0,0,0
בנסיבות אלו עתרו לחריגה מהמתחם מטעמי שיקום והימנעות מהטלת מאסר ממש או לחילופין להטלת עונש מאסר קצר.,0,0,0,0,0,0,0,0,0
בחינת מדיניות הענישה הנוהגת מעלה כי מנעד הענישה בעבירות גידול סם במעבדות בהיקפים דומים כולל ברובו עונשי מאסר שאינם קצרים.,0,0,0,0,0,0,0,0,0
"בע״פ 5093/17, 5103/17  לזר בקשט נ' מדינת ישראל (‏1.1.2018) הורשעו המערערים בעבירות של קשירת קשר לפשע וגידול סם.",0,0,0,0,0,0,0,0,0
בית המשפט העליון מצא להפחית מעונשם 6 חודשי מאסר מטעמי שיקום;,0,0,0,0,0,0,0,0,0
"אשר על כן, לאחר שבחנתי את נסיבות מעשי הנאשם, מידת הפגיעה בערכים המוגנים ומדיניות הענישה הנוהגת, אני קובעת מתחם ענישה הנע בין 55-27 חודשי מאסר.",0,0,0,0,0,0,0,0,0
ספק אם די במתווה טיפולי זה כדי להפחית את הסיכון הנשקף ממנו.,0,0,0,0,0,0,0,0,0
בצד זאת התרשמתי שלהליך המשפטי אפקט מרתיע ומנכונות כנה ואמיתית של הנאשם לשנות את דפוסי התנהלותו.,0,0,0,0,0,0,0,0,0
"חששו של הנאשם מפני עונש מאסר מובן וטבעי, וכך גם חשש משפחתו.",0,0,0,0,0,0,0,0,0
"בנסיבות אלו, תוך מתן משקל לשיקולי הרתעת הרבים, אין בידי לקבל את עתירת ההגנה והמלצת שירות המבחן להסתפק בענישה שאינה כוללת מאסר ממש.",0,0,0,0,0,0,0,0,0
"עם זאת, מאמציו של הנאשם לתקן דרכיו וההתמתנות בסיכון הנשקף ממנו משמשים טעמים מוצדקים לחריגה לקולא ממתחם הענישה.",0,0,0,0,0,0,0,0,0
"במהלך התקופה, במועד שאינו ידוע, הקים הנאשם בדירה מעבדה לגידול סם, ולצורך כך רכש זרעי קנבוס, חומרי דישון, אדניות ואמצעים רבים לגידול הסם.",0,0,1,0,0,0,0,0,1
"הנאשם צייד את המעבדה בציוד רב הכולל, בין היתר, מזגנים, מאווררים, אדניות, מנורות, שנאים, רפלקטורים, מפוחים, מסננים ובריכה.",0,0,0,0,0,0,0,0,1
"השניים קשרו קשר להקמת מעבדה לגידול סם מסוג קנבוס, ביצעו פעולות רבות לצורך הקמת המעבדה, רכשו ציוד רב לתפעול המעבדה, וגידלו במשך מספר חודשים שתילים במשקל כולל של 131 ק""ג.",0,0,0,0,0,0,1,0,1
"במהלך התקופה, במועד שאינו ידוע, הקים הנאשם בדירה מעבדה לגידול סם, ולצורך כך רכש זרעי קנבוס, חומרי דישון, אדניות ואמצעים רבים לגידול הסם.",0,0,1,0,0,0,0,0,1
"ביום 23.3.22 נתפסו במעבדה 485 שתילים של סם קנבוס וכן קנבוס מפוזר במספר מקומות שונים בדירה במשקל כולל של 110 ק""ג נטו.",0,0,1,0,0,0,1,0,0
"התרשמתי מדברי הנאשם בתסקיר ובפניי, כי מביע חרטה כנה על הסתבכותו, עם זאת עולה הרושם מהתסקיר כי דפוסיו ההתמכרותיים פעילים, הנאשם מחזיק בעיוותי חשיבה ובעמדות מקלות ביחס לסם קנאביס, וכי במצבי משבר חוזר לדפוסיו הישנים, מהמר וצובר חובות, וכדי לשלמם בוחר בפתרונות עוברי חוק.",0,0,1,1,0,1,0,0,0
"ביום 23.3.22 נתפסו במעבדה 485 שתילים של סם קנבוס וכן קנבוס מפוזר במספר מקומות שונים בדירה במשקל כולל של 110 ק""ג נטו.",0,0,1,0,0,0,1,0,0
"השניים קשרו קשר להקמת מעבדה לגידול סם מסוג קנבוס, ביצעו פעולות רבות לצורך הקמת המעבדה, רכשו ציוד רב לתפעול המעבדה, וגידלו במשך מספר חודשים שתילים במשקל כולל של 131 ק""ג.",0,0,0,0,0,0,1,0,1
"על פי התסקיר הראשון (7.6.23) הנאשם, בן 30, נשוי ואב לפעוטה.",0,0,0,0,0,1,0,0,0
"סיים 12 שנות לימוד, התגייס בגיל המתאים לשירות צבאי, אך שוחרר כעבור כשנתיים על רקע עריקות ומעורבות בהימורים.",0,0,0,0,0,1,0,0,0
"הנאשם תיאר כי מתקופת הצבא ועד לשנת 2017 ניהל אורח חיים התמכרותי להימורים וצבר חובות כבדים, בשנה זו פנה מיוזמתו לטיפול בקהילה, ושהה בה ארבעה חודשים.",0,0,0,0,0,1,0,0,0
"מבחינה תעסוקתית, עבד לאורך השנים באופן לא מסודר בעבודות מזדמנות.",0,0,0,0,0,1,0,0,0
"מבחינה בריאותית, מתמודד עם כאבים פיזיים על רקע בקע ופריצת דיסק, ועם פוסט טראומה על רקע תקיפה שעבר על ידי זרים, קיבל אישור לשימוש בקנאביס רפואי.",0,0,0,0,0,1,0,0,0
"הנאשם נישא בשנת 2019, אב לפעוטה, תיאר תחושות אכזבה מצד אשתו על רקע התנהלותו בצד  תמיכה וסיוע.",0,0,0,0,0,1,0,0,0
"לדבריו, נמנע מהימורים לתקופה של 5 שנים, אך נקלע למשבר  בתקופת הקורונה, לא עבד וחזר להמר הימורים אינטרנטיים, צבר חובות גבוהים לבנקים ולגורמים בשוק האפור.",0,0,0,0,0,1,0,0,0
"מבחינה טיפולית, במסגרת הליך המעצר נעשה ניסיון לשלבו בטיפול ביחידה להתמכרויות, שלא צלח מאחר שמשתמש בסמים.",0,0,0,0,0,1,0,0,0
עוד עלה רושם שמשתמש לרעה ברישיון הרפואי ושב להשתתף בהימורים.,0,0,0,0,0,1,0,0,0
"הנאשם ביטא רצון לטיפול אך סירב להצעת שירות המבחן לשלבו בטיפול אינטנסיבי בתחום ההימורים בקהילה טיפולית סגורה, לדבריו התקשה לעזוב את משפחתו לתקופה ממושכת, ובהמשך לבקשתו שולב, החל מחודש מאי 2023,  ביחידה לטיפול בהתמכרויות במסגרת אמבולטורית ומשתף פעולה באופן תקין.",0,0,0,0,0,1,0,0,0
"בהמשך לבקשת ההגנה, הופנה לתסקיר משלים (27.9.23) ממנו עלה כי בתקופת הדחייה המשיך להשתתף בקבוצה טיפולית במסגרת היחידה לטיפול בהתמכרויות במודיעין, בנוסף לטיפול פרטני שבועי.",0,0,0,0,0,1,0,0,0
הנאשם שיתף כי חרד מתוצאות ההליך המשפטי וממוקד בצורך להתפרנס.,0,0,0,0,0,1,0,0,0
עולה ההתרשמות כי הוא מבין את חומרת התמכרותו להימורים ומשקיע מאמצים בשיקום חייו.,0,0,0,0,0,1,0,0,0
במקביל לטיפול עבד באופן רציף בסופרמרקט.,0,0,0,0,0,1,0,0,0
צוין כי במהלך התקופה שבו הנאשם ומשפחתו להתגורר בבית הוריו בבת ים כדי לחסוך בהוצאות והוא פועל להסדרת חובותיו.,0,0,0,0,0,1,0,0,0
שירות המבחן התרשם כי חלה התמתנות במצבו וכי הטיפול שבו שולב תורם לצמצום הסיכון הנשקף ממנו ולפיכך בא בהמלצה לענישה בדרך של עבודות שירות בצד צו מבחן.,0,0,0,0,0,1,0,0,0
עוד מעריך כי בשל דפוסיו האישיותיים והחשיבתיים שליחתו למאסר עשויה לדרדר את מצבו ולחשוף אותו לחברה שולית.,0,0,0,0,0,1,0,0,0
"ב""כ הנאשם ביקשו להתחשב בהודאתו, בלקיחת האחריות, בפוטנציאל השיקומי הגבוה, ובמאמצים הכנים שעורך לייצב את אורח חייו, הכוללים הקפדה על תעסוקה יציבה ושיתוף פעולה עם היחידה הטיפולית.",0,0,0,0,0,1,0,1,0
"הנאשם בדברו האחרון תיאר בדמעות כיצד התדרדר, בתקופת הקורונה, חזרה להימורים וחובות.",0,0,0,0,0,1,0,0,0
"לדבריו, בתו הפעוטה שנולדה במהלך ההליך המשפטי הצילה אותו מעצמו, והוא מצוי כיום במקום אחר בחייו, מקפיד על התנהלות תקינה ומתמיד בהליך הטיפולי.",0,0,0,0,0,1,0,0,0
